Order_ID,Customer_Name,Category,Product_Name,Price,Quantity,Order_Date,Delivery_Status,City,Discount_Pct
FK-10694,Customer_9694,,Apple iPhone 15,52575,1,23-12-25,Shipped,Chennai,22
FK-10695,Customer_9695,Books,Dune,25159,1,May 03 2025,Returned,Bengaluru,16
FK-10696,Customer_9696,Home & Kitchen,Bajaj Iron,65651,1,10-08-25,Canceled,Kolkata,30
FK-10697,Customer_9697,Books,Atomic Habits,6105,3,19-03-25,Pending,Kolkata,17
FK-10698,Customer_9698,Clothing,Jacket,-15581,1,11-09-25,Delivered,Hyd,N/A
FK-10699,Customer_9699,Shoes,Nike Running Shoes,6037,1,27-03-26,Canceled,Gurgaon,23
FK-10700,Customer_9700,Books,Atomic Habits,26322,1,09-03-26,Shipped,Bengaluru,18
FK-10701,Customer_9701,Beauty,Maybelline Lipstick,,1,15-02-25,returned,BLR,8
FK-10702,Customer_9702,Electronics,Dell Mouse,8869,1,22-04-25,Returned,Mumbai,1%
10703,Customer_9703,Clothing,Jeans,22674,1,20-05-25,Delivered,BLR,25
FK-10704,Customer_9704,Shoes,Puma Sneakers,46095,1,Oct 11 2025,returned,Pune,9
FK-10705,Customer_9705,Electronics,Samsung Galaxy M14,44508,2,14-05-26,Shipped,Kolkata,9
FK-10706,Customer_9706,Clothing,Saree,₹73600,2,29-03-26,Canceled,BLR,
FK-10707,Customer_9707,Books,Python Crash Course,₹7535,1,31-08-25,returned,Delhi,2
FK-10708,Customer_9708,Shoes,Nike Running Shoes,42984,2,24-05-25,Returned,Bengaluru,10%
FK-10709,Customer_9709,Books,Python Crash Course,21309,1,28-04-26,Canceled,Gurgaon,5
FK-10710,Customer_9710,Shoes,Nike Running Shoes,47958,1,12-04-25,returned,Delhi,30%
FK-10711,Customer_9711,Electronics,Boat Airdopes,53863,1,29-06-25,returned,BLR,5
FK-10712,Customer_9712,electronics,Boat Airdopes,Rs. 51451,1,14-07-25,Shipped,BLR,10%
FK-10713,Customer_9713,shoes,Nike Running Shoes,28285,-1,08-12-25,Shipped,Chennai,NULL
FK-10714,Customer_9714,,Apple iPhone 15,54503,one,24-01-26,Shipped,BLR,26%
10715,Customer_9715,Electronics,Apple iPhone 15,₹21531,4,16-06-25,Canceled,Gurgaon,10
FK-10716,Customer_9716,Clothing,Men's T-Shirt,,1,15-03-25,Delivered,Bengaluru,9
FK-10717,Customer_9717,Electronics,Apple iPhone 15,-6855,one,19-11-25,Delivered,Hyd,11
FK-10718,Customer_9718,Home & Kitchen,Pigeon Gas Stove,-7842,3,01-04-25,Shipped,Hyderabad,N/A
FK-10719,Customer_9719,Electronics,HP Pavilion Laptop,13903,1,10-09-25,returned,,10
FK-10720,Customer_9720,Electronics,Dell Mouse,₹12076,2,,returned,Hyd,21
FK-10721,Customer_9721,Shoes,Adidas Sliders,25203,1,18-05-25,delivered,Bengaluru,30
FK-10722,Customer_9722,Shoes,Puma Sneakers,74482,1,19-05-25,Pending,Chennai,13
10723,Customer_9723,shoes,Adidas Sliders,59756,3,22-03-26,Canceled,Hyderabad,18
FK-10724,,Clothing,Women's Kurta,-72820,1,Sep 20 2025,Canceled,Delhi,20
FK-10725,Customer_9725,Clothing,Jeans,₹34908,1,30-08-25,Returned,Delhi,10
FK-10726,Customer_9726,Books,Dune,24306,1,31-07-25,Returned,Chennai,19
FK-10727,Customer_9727,Shoes,Adidas Sliders,52665,1,Feb 22 2025,Pending,BLR,
FK-10728,Customer_9728,SHOES,Puma Sneakers,Rs. 9300,1,,Canceled,Gurgaon,N/A
FK-10729,Customer_9729,Electronics,Boat Airdopes,,1,22-06-25,Pending,Delhi,0
FK-10730,Customer_9730,Electronics,Sony Headphones,,1,08-04-26,Delivered,Mumbai,21%
FK-10731,Customer_9731,Home & Kitchen,Milton Thermos,,1,11-07-25,Shipped,Pune,7
FK-10732,Customer_9732,Books,Dune,28251,1,15-01-25,delivered,Pune,19
FK-10733,Customer_9733,CLOTHING,Jeans,-33439,1,02-08-25,Pending,Hyderabad,12
FK-10734,Customer_9734,Clothing,Jeans,₹5508,1,16-12-25,Delivered,Pune,15
FK-10735,Customer_9735,shoes,Puma Sneakers,₹52821,999,07-06-25,Delivered,Delhi,
FK-10736,Customer_9736,Clothing,Jacket,56162,3,23-03-25,Canceled,,0
FK-10737,Customer_9737,Beauty,Nivea Lotion,10472,1,17-04-25,delivered,Pune,8
FK-10738,Customer_9738,HOME & KITCHEN,Milton Thermos,₹57174,1,22-04-26,Delivered,Hyderabad,26
FK-10739,Customer_9739,Shoes,Nike Running Shoes,50568,1,27-01-26,Delivered,Pune,3
fk-10740,Customer_9740,Books,Rich Dad Poor Dad,Rs. 68815,2,29-05-25,Delivered,Hyderabad,24
FK-10741,,Shoes,Adidas Sliders,₹65067,1,Mar 26 2025,Returned,Pune,16
FK-10742,Customer_9742,Books,Atomic Habits,63692,2,12-05-26,Returned,Mumbai,12
FK-10743,Customer_9743,Shoes,Adidas Sliders,17587,3,16-08-25,Shipped,Kolkata,19
fk-10744,Customer_9744,Home & Kitchen,Bajaj Iron,53137,,29-09-25,returned,Kolkata,NULL
FK-10745,Customer_9745,Shoes,Puma Sneakers,31678,1,04-03-26,delivered,Mumbai,0
FK-10746,Customer_9746,Electronics,Apple iPhone 15,53725,1,19-03-25,Shipped,Hyd,10
FK-10747,Customer_9747,Clothing,Jeans,25179,1,Mar 26 2026,Returned,Hyd,25
FK-10748,Customer_9748,Electronics,Sony Headphones,64976,3,22-03-26,Returned,Delhi,24
FK-10749,Customer_9749,Home & Kitchen,Milton Thermos,11085,4,29-09-25,delivered,BLR,11
FK-10750,Customer_9750,Electronics,HP Pavilion Laptop,,1,13-02-26,Shipped,Bengaluru,25%
FK-10751,Customer_9751,Clothing,Women's Kurta,57162,3,15-04-25,Canceled,Hyd,6
FK-10752,Customer_9752,Beauty,Nivea Lotion,53057,1,27-07-25,returned,Hyd,25
FK-10753,Customer_9753,Books,Python Crash Course,-43189,3,12-05-26,delivered,Bengaluru,8
FK-10754,Customer_9754,Home & Kitchen,Pigeon Gas Stove,22806,3,22-05-25,Pending,Hyd,25
FK-10755,Customer_9755,Clothing,Saree,35651,one,22-11-25,returned,Bengaluru,26
FK-10756,Customer_9756,Shoes,Nike Running Shoes,9267,2,16-03-25,Canceled,Bengaluru,8
FK-10757,Customer_9757,Clothing,Jeans,2582,1,14-05-25,returned,Pune,16
FK-10758,Customer_9758,beauty,Maybelline Lipstick,40039,1,14-03-26,Canceled,Chennai,10%
FK-10759,Customer_9759,Shoes,Nike Running Shoes,₹57286,-1,02-08-25,Canceled,Bengaluru,1%
FK-10760,Customer_9760,Clothing,Saree,₹53084,2,Mar 23 2025,Pending,Hyderabad,3
FK-10761,Customer_9761,shoes,Puma Sneakers,65228,2,25-07-25,Shipped,Chennai,20
FK-10762,Customer_9762,Electronics,Dell Mouse,₹40055,-1,06-11-25,Canceled,Hyd,1
10763,Customer_9763,,Sony Headphones,3188,1,Jan 17 2025,returned,Gurgaon,7
FK-10764,Customer_9764,Shoes,Nike Running Shoes,Rs. 18696,2,29-07-25,Pending,Gurgaon,1
FK-10765,Customer_9765,Home & Kitchen,Prestige Cooker,14455,5,13-10-25,Delivered,Bengaluru,7
FK-10766,Customer_9766,Clothing,Jeans,Rs. 10181,2,25-06-25,Delivered,Pune,23%
FK-10767,Customer_9767,Electronics,Apple iPhone 15,1272,1,01-06-25,returned,,6
fk-10768,Customer_9768,Beauty,Maybelline Lipstick,Rs. 41158,2,16-10-25,delivered,Delhi,22
FK-10769,Customer_9769,Home & Kitchen,Pigeon Gas Stove,29875,3,03-08-25,Shipped,Delhi,4
FK-10770,Customer_9770,Books,Atomic Habits,37934,1,18-04-25,Pending,Hyderabad,1
FK-10771,Customer_9771,Clothing,Women's Kurta,27175,3,12-01-26,returned,,30
FK-10772,Customer_9772,Books,Dune,Rs. 61286,1,01-04-26,Canceled,,7
fk-10773,Customer_9773,Electronics,Boat Airdopes,10384,1,,returned,Kolkata,2
FK-10774,Customer_9774,Beauty,Lakme Eyeliner,23754,1,15-08-25,delivered,,30
FK-10775,Customer_9775,Clothing,Saree,62384,-1,Apr 11 2025,Shipped,Pune,22
FK-10776,Customer_9776,Home & Kitchen,Bajaj Iron,34722,one,16-07-25,returned,Bengaluru,11
FK-10777,Customer_9777,Electronics,Sony Headphones,64103,1,03-02-25,Canceled,Pune,16
FK-10778,Customer_9778,Clothing,Women's Kurta,₹34975,1,29-03-25,returned,Chennai,10
FK-10779,Customer_9779,CLOTHING,Jeans,13538,1,22-01-26,returned,Pune,14%
FK-10780,,clothing,Saree,27622,1,19-05-25,Pending,BLR,13
FK-10781,Customer_9781,Books,Atomic Habits,39352,1,23-09-25,Pending,Mumbai,7
FK-10782,Customer_9782,Shoes,Nike Running Shoes,43723,2,17-01-25,delivered,Hyd,6%
FK-10783,Customer_9783,Clothing,Men's T-Shirt,63868,3,Apr 13 2026,Pending,Bengaluru,23
FK-10784,Customer_9784,Clothing,Saree,Rs. 30959,1,15-12-25,returned,Gurgaon,20%
FK-10785,Customer_9785,,Dell Mouse,Rs. 61616,2,02-01-26,Shipped,Hyderabad,14
FK-10786,Customer_9786,Books,Rich Dad Poor Dad,-50350,1,10-01-25,Delivered,Mumbai,11
FK-10787,Customer_9787,Books,Atomic Habits,10821,2,23-12-25,delivered,Kolkata,13
FK-10788,Customer_9788,Electronics,Boat Airdopes,Rs. 11712,1,Dec 08 2025,returned,Kolkata,7
FK-10789,Customer_9789,Electronics,HP Pavilion Laptop,-33889,1,20-02-26,Returned,Hyderabad,8
FK-10790,Customer_9790,Beauty,Maybelline Lipstick,36222,1,31-05-25,Delivered,Gurgaon,25
10791,Customer_9791,Books,Rich Dad Poor Dad,33901,1,05-03-25,Returned,Kolkata,17
FK-10792,Customer_9792,Beauty,Nivea Lotion,11548,5,28-02-26,Shipped,Delhi,1
FK-10793,Customer_9793,Clothing,Jacket,53143,1,23-07-25,delivered,Hyderabad,
FK-10794,Customer_9794,Shoes,Puma Sneakers,19522,1,17-04-26,Shipped,Pune,24
FK-10795,Customer_9795,Electronics,Boat Airdopes,58602,3,27-07-25,Delivered,,NULL
FK-10796,Customer_9796,Beauty,Lakme Eyeliner,9258,1,07-11-25,Returned,Delhi,5
FK-10797,Customer_9797,,HP Pavilion Laptop,25009,1,23-11-25,Delivered,Bengaluru,N/A
FK-10798,Customer_9798,Clothing,Saree,51969,two,22-02-25,Shipped,,18
FK-10799,Customer_9799,Books,Rich Dad Poor Dad,Rs. 63592,2,25-01-25,Canceled,,22
FK-10800,Customer_9800,Shoes,Puma Sneakers,₹8121,2,08-03-26,Delivered,Kolkata,N/A
FK-10801,Customer_9801,Home & Kitchen,Bajaj Iron,45276,1,20-12-25,Returned,Gurgaon,13%
FK-10802,Customer_9802,books,Atomic Habits,22649,1,18-07-25,Shipped,BLR,17
FK-10803,Customer_9803,Home & Kitchen,Prestige Cooker,17658,1,12-05-26,Canceled,Gurgaon,9
10804,Customer_9804,HOME & KITCHEN,Prestige Cooker,40190,1,21-02-25,Pending,Gurgaon,2%
FK-10805,Customer_9805,Clothing,Saree,60292,5,23-02-25,Pending,Bengaluru,3
FK-10806,Customer_9806,ELECTRONICS,Sony Headphones,66867,2,15-05-26,returned,Kolkata,7
FK-10807,Customer_9807,Shoes,Adidas Sliders,42947,1,29-07-25,Delivered,Pune,9
FK-10808,Customer_9808,CLOTHING,Saree,₹68517,3,11-04-25,Pending,Gurgaon,23
fk-10809,Customer_9809,Clothing,Women's Kurta,₹43375,3,24-02-25,Pending,Kolkata,4
FK-10810,Customer_9810,Beauty,Nivea Lotion,28904,3,22-02-26,delivered,Kolkata,28
10811,Customer_9811,Home & Kitchen,Pigeon Gas Stove,12167,1,23-04-25,Pending,Pune,24
FK-10812,Customer_9812,Beauty,Lakme Eyeliner,64892,1,28-09-25,Canceled,,
FK-10813,Customer_9813,Beauty,Maybelline Lipstick,27921,1,20-06-25,returned,Pune,18
FK-10814,Customer_9814,Beauty,Maybelline Lipstick,₹54796,1,31-05-25,Canceled,,21%
FK-10815,Customer_9815,Books,Rich Dad Poor Dad,Rs. 27638,2,02-02-26,Canceled,Gurgaon,
FK-10815,Customer_9815,Books,Rich Dad Poor Dad,Rs. 27638,2,02-02-26,Canceled,Gurgaon,
FK-10816,Customer_9816,Beauty,Maybelline Lipstick,-28475,5,05-02-25,Returned,Mumbai,16
FK-10817,Customer_9817,Clothing,Men's T-Shirt,₹29125,1,21-04-25,Shipped,Bengaluru,30
FK-10818,Customer_9818,Home & Kitchen,Pigeon Gas Stove,46182,one,21-04-26,Canceled,Kolkata,N/A
FK-10819,Customer_9819,,Samsung Galaxy M14,₹73753,1,01-04-26,delivered,Bengaluru,3
FK-10820,Customer_9820,Electronics,Samsung Galaxy M14,55322,1,Apr 19 2025,returned,Bengaluru,18
FK-10821,Customer_9821,Electronics,Dell Mouse,58463,1,08-02-26,Canceled,BLR,24
FK-10822,Customer_9822,,Dell Mouse,42975,2,13-09-25,returned,Gurgaon,28
FK-10823,Customer_9823,Clothing,Saree,₹62221,1,20-07-25,Pending,Gurgaon,18
FK-10824,Customer_9824,Clothing,Jeans,13499,1,02-05-26,Pending,Gurgaon,6
FK-10825,Customer_9825,Beauty,Lakme Eyeliner,Rs. 7536,1,09-10-25,Returned,Bengaluru,12%
FK-10826,Customer_9826,Clothing,Jacket,39001,1,12-05-26,Delivered,Delhi,23
fk-10827,Customer_9827,Beauty,Nivea Lotion,56638,,16-04-25,Shipped,Hyderabad,12
FK-10828,Customer_9828,Shoes,Puma Sneakers,14910,1,27-02-25,Pending,BLR,11
FK-10829,Customer_9829,Books,Atomic Habits,Rs. 53277,1,07-01-26,delivered,Gurgaon,
FK-10830,,Shoes,Puma Sneakers,₹70260,1,02-03-25,Shipped,Chennai,14
FK-10831,Customer_9831,Shoes,Adidas Sliders,₹64027,1,,returned,Bengaluru,23
FK-10832,Customer_9832,clothing,Women's Kurta,Rs. 6684,5,09-03-25,Delivered,BLR,22%
FK-10833,Customer_9833,Home & Kitchen,Bajaj Iron,36165,1,06-11-25,Returned,Hyderabad,11
FK-10834,Customer_9834,Clothing,Jeans,Rs. 74818,1,15-09-25,Shipped,BLR,
FK-10835,Customer_9835,Books,Atomic Habits,36465,2,13-02-25,Returned,Pune,11
FK-10836,Customer_9836,Home & Kitchen,Pigeon Gas Stove,50320,2,07-01-25,delivered,Mumbai,3
fk-10837,Customer_9837,Books,Atomic Habits,10641,2,Jan 09 2025,Shipped,BLR,16
FK-10838,Customer_9838,Clothing,Jacket,33652,2,09-10-25,delivered,Pune,10
10839,,Home & Kitchen,Milton Thermos,63325,5,14-10-25,delivered,Hyd,4
FK-10840,Customer_9840,Books,Atomic Habits,31133,1,13-05-26,Returned,Pune,30%
FK-10841,Customer_9841,Clothing,Men's T-Shirt,₹13494,1,11-03-26,Returned,Hyderabad,25%
10842,,Shoes,Puma Sneakers,54551,2,08-11-25,Canceled,Mumbai,17
FK-10843,Customer_9843,clothing,Saree,-32654,1,21-04-25,delivered,Mumbai,12
FK-10844,Customer_9844,Books,Dune,19752,1,25-02-25,Returned,Pune,6%
FK-10845,Customer_9845,Home & Kitchen,Bajaj Iron,74660,1,06-11-25,Delivered,Gurgaon,11
10846,Customer_9846,Clothing,Jacket,₹70531,1,25-02-25,Pending,Gurgaon,24
FK-10847,Customer_9847,Clothing,Jeans,47487,2,Apr 30 2026,Shipped,Chennai,19
FK-10848,Customer_9848,Shoes,Adidas Sliders,17025,999,03-06-25,Canceled,Delhi,26
FK-10849,Customer_9849,Clothing,Men's T-Shirt,₹3399,1,20-07-25,Shipped,,25
FK-10850,Customer_9850,home & kitchen,Milton Thermos,35465,3,16-05-25,returned,,2
FK-10851,Customer_9851,Clothing,Women's Kurta,₹11582,1,Aug 27 2025,Delivered,Kolkata,21
FK-10852,Customer_9852,Clothing,Saree,₹2663,1,Oct 26 2025,delivered,Pune,5%
FK-10853,Customer_9853,Beauty,Lakme Eyeliner,Rs. 57906,1,12-01-25,delivered,Bengaluru,4
FK-10854,Customer_9854,Electronics,Sony Headphones,55705,1,15-12-25,Shipped,Mumbai,N/A
FK-10855,Customer_9855,Clothing,Jeans,28706,1,11-02-26,Pending,Chennai,
FK-10856,Customer_9856,Beauty,Lakme Eyeliner,15418,1,26-09-25,Returned,Pune,19
FK-10857,Customer_9857,Electronics,Sony Headphones,52315,1,06-02-26,Delivered,Gurgaon,13
FK-10858,Customer_9858,Electronics,Samsung Galaxy M14,27370,,27-03-26,Pending,Kolkata,25%
FK-10859,Customer_9859,beauty,Nivea Lotion,33585,1,16-04-26,Shipped,,12
FK-10860,Customer_9860,Clothing,Women's Kurta,Rs. 28978,2,10-02-25,Returned,Hyderabad,16
fk-10861,Customer_9861,clothing,Saree,Rs. 6631,2,02-06-25,returned,Chennai,N/A
FK-10862,Customer_9862,Home & Kitchen,Prestige Cooker,47200,1,05-05-25,Shipped,Hyderabad,28
FK-10863,Customer_9863,Clothing,Jeans,,1,19-07-25,Pending,Chennai,12
FK-10864,,Home & Kitchen,Prestige Cooker,54296,1,25-02-25,Canceled,Pune,0
FK-10865,Customer_9865,Books,Atomic Habits,39672,2,07-05-26,Pending,,22
FK-10866,Customer_9866,Shoes,Nike Running Shoes,60848,3,Jan 15 2025,Shipped,Gurgaon,27
FK-10867,Customer_9867,Beauty,Maybelline Lipstick,34814,4,01-09-25,Canceled,Delhi,29
FK-10868,Customer_9868,Clothing,Saree,36977,1,04-07-25,delivered,Mumbai,18
FK-10869,Customer_9869,Home & Kitchen,Pigeon Gas Stove,1427,1,22-02-26,Returned,Delhi,6
FK-10870,Customer_9870,Beauty,Nivea Lotion,23105,1,17-05-25,returned,Delhi,10
FK-10871,Customer_9871,Shoes,Puma Sneakers,₹69307,1,27-05-25,Delivered,Bengaluru,11
FK-10872,Customer_9872,Beauty,Maybelline Lipstick,Rs. 24059,1,09-04-26,Pending,Bengaluru,2
FK-10873,Customer_9873,Shoes,Adidas Sliders,40325,1,21-04-26,delivered,Hyd,29
FK-10874,Customer_9874,Electronics,Samsung Galaxy M14,74649,2,29-04-25,delivered,,NULL
FK-10875,Customer_9875,Books,Python Crash Course,-18655,1,May 16 2025,Pending,,25
FK-10876,Customer_9876,Home & Kitchen,Pigeon Gas Stove,30053,1,Oct 08 2025,Returned,Hyd,20
FK-10876,Customer_9876,Home & Kitchen,Pigeon Gas Stove,30053,1,Oct 08 2025,Returned,Hyd,20
FK-10877,Customer_9877,Clothing,Men's T-Shirt,52516,1,18-08-25,Canceled,Hyd,3
FK-10878,,Home & Kitchen,Milton Thermos,25149,1,09-02-25,Delivered,,28
FK-10879,Customer_9879,Books,Rich Dad Poor Dad,32162,3,08-01-26,Pending,Gurgaon,5
FK-10880,Customer_9880,Home & Kitchen,Milton Thermos,₹69320,1,29-07-25,Returned,Bengaluru,1
FK-10881,Customer_9881,,Boat Airdopes,4254,1,17-05-25,Delivered,Bengaluru,8
FK-10882,Customer_9882,Books,Dune,65350,1,26-02-26,Delivered,Bengaluru,11
10883,Customer_9883,BEAUTY,Maybelline Lipstick,15808,3,10-10-25,returned,Gurgaon,8
FK-10884,Customer_9884,Clothing,Jacket,26623,1,30-08-25,Pending,Delhi,29
FK-10885,Customer_9885,Electronics,Boat Airdopes,26855,1,01-05-25,Canceled,Pune,17
10886,Customer_9886,Books,Atomic Habits,55682,1,09-05-26,Pending,Gurgaon,4
fk-10887,Customer_9887,Electronics,HP Pavilion Laptop,Rs. 57422,1,10-05-25,Shipped,Delhi,28
FK-10888,Customer_9888,BEAUTY,Lakme Eyeliner,Rs. 19045,4,30-01-25,Delivered,Pune,12
10889,Customer_9889,Beauty,Lakme Eyeliner,₹4265,1,06-04-25,Delivered,Hyderabad,N/A
FK-10890,Customer_9890,Electronics,Apple iPhone 15,₹72468,1,21-11-25,Pending,BLR,23
FK-10891,Customer_9891,SHOES,Adidas Sliders,37245,999,,Pending,Hyd,3
FK-10892,Customer_9892,Electronics,Samsung Galaxy M14,40289,1,04-06-25,returned,Pune,16%
FK-10893,Customer_9893,Shoes,Nike Running Shoes,10971,1,Apr 25 2026,Returned,Kolkata,22
FK-10894,Customer_9894,Clothing,Jeans,-40572,2,02-04-25,Returned,,
fk-10895,Customer_9895,books,Atomic Habits,42833,1,21-06-25,Delivered,Hyd,N/A
FK-10896,Customer_9896,Shoes,Nike Running Shoes,11848,1,,returned,Gurgaon,28
FK-10897,Customer_9897,Shoes,Adidas Sliders,61480,1,06-01-26,Delivered,Kolkata,19
FK-10898,Customer_9898,,Sony Headphones,57290,2,03-09-25,Shipped,Pune,11%
FK-10899,Customer_9899,Beauty,Nivea Lotion,39585,1,23-10-25,Delivered,Mumbai,30%
FK-10900,Customer_9900,Beauty,Lakme Eyeliner,9541,1,08-03-25,Returned,Hyderabad,NULL
FK-10901,Customer_9901,Clothing,Saree,-4761,3,09-03-26,returned,,19
FK-10902,Customer_9902,Electronics,Apple iPhone 15,26862,3,12-04-25,Canceled,BLR,22
FK-10903,Customer_9903,Clothing,Saree,56817,1,,Pending,Bengaluru,29%
FK-10903,Customer_9903,Clothing,Saree,56817,1,,Pending,Bengaluru,29%
FK-10904,Customer_9904,BEAUTY,Nivea Lotion,36753,1,29-04-25,Delivered,Gurgaon,9
10905,Customer_9905,Shoes,Nike Running Shoes,16813,1,30-03-26,delivered,Kolkata,14
fk-10906,Customer_9906,beauty,Maybelline Lipstick,26926,1,29-03-25,Canceled,Kolkata,NULL
FK-10907,Customer_9907,Shoes,Adidas Sliders,₹74118,2,14-04-26,Canceled,Hyderabad,25
FK-10908,,Home & Kitchen,Milton Thermos,Rs. 68717,2,03-07-25,Returned,Hyderabad,4
FK-10909,Customer_9909,Home & Kitchen,Milton Thermos,₹56090,1,28-04-26,Shipped,Kolkata,24
FK-10910,Customer_9910,Beauty,Lakme Eyeliner,₹23788,1,,returned,Hyderabad,13
FK-10911,Customer_9911,Clothing,Men's T-Shirt,72311,1,14-01-25,Canceled,Hyd,22
FK-10912,,Books,Python Crash Course,73793,1,,Pending,,28
FK-10912,,Books,Python Crash Course,73793,1,,Pending,,28
FK-10913,,Shoes,Adidas Sliders,Rs. 21260,1,Jan 29 2026,Shipped,Bengaluru,13
FK-10914,Customer_9914,Electronics,Boat Airdopes,5989,2,14-03-25,Delivered,Delhi,8
FK-10915,Customer_9915,Home & Kitchen,Milton Thermos,27604,1,03-02-26,Pending,Hyderabad,14
FK-10916,Customer_9916,,Boat Airdopes,31108,2,10-12-25,Delivered,BLR,12
10917,Customer_9917,clothing,Women's Kurta,₹58511,1,20-01-26,Canceled,Bengaluru,29
FK-10918,Customer_9918,Books,Rich Dad Poor Dad,10222,3,,Delivered,Kolkata,5
FK-10919,Customer_9919,books,Atomic Habits,₹36901,2,20-10-25,Shipped,Hyderabad,12
FK-10920,Customer_9920,Books,Rich Dad Poor Dad,2548,5,01-04-25,Delivered,Hyd,29%
FK-10921,Customer_9921,Beauty,Lakme Eyeliner,Rs. 19212,two,18-10-25,returned,,9
FK-10922,Customer_9922,Beauty,Nivea Lotion,47160,two,07-03-25,Canceled,Gurgaon,10
FK-10923,Customer_9923,Home & Kitchen,Pigeon Gas Stove,24487,1,24-12-25,Delivered,Hyd,12
FK-10924,Customer_9924,Books,Rich Dad Poor Dad,₹17558,1,11-10-25,Pending,Bengaluru,N/A
FK-10925,Customer_9925,Home & Kitchen,Milton Thermos,47724,1,24-01-26,Returned,,4
FK-10926,,Home & Kitchen,Milton Thermos,7646,2,,returned,Delhi,18
FK-10927,Customer_9927,Beauty,Nivea Lotion,67567,1,06-01-26,Canceled,Mumbai,6
FK-10928,Customer_9928,electronics,Dell Mouse,-42703,2,Jun 09 2025,Canceled,Chennai,NULL
FK-10929,Customer_9929,Books,Atomic Habits,28720,3,03-10-25,Canceled,Gurgaon,27
FK-10930,Customer_9930,Shoes,Nike Running Shoes,Rs. 1018,1,09-04-25,Canceled,Mumbai,25
fk-10931,Customer_9931,Home & Kitchen,Milton Thermos,10807,2,21-01-25,Canceled,Hyderabad,6%
FK-10932,Customer_9932,Beauty,Lakme Eyeliner,29728,1,17-08-25,delivered,Hyderabad,6
FK-10933,Customer_9933,Books,Rich Dad Poor Dad,63956,1,11-07-25,Shipped,Kolkata,N/A
FK-10934,Customer_9934,Home & Kitchen,Prestige Cooker,9615,3,21-08-25,Shipped,BLR,14%
FK-10935,Customer_9935,Clothing,Jacket,13739,1,03-02-26,Pending,Delhi,3
FK-10936,Customer_9936,Books,Rich Dad Poor Dad,40081,1,30-08-25,Returned,Hyderabad,N/A
FK-10937,Customer_9937,Books,Python Crash Course,69128,3,Apr 21 2026,Returned,Hyderabad,2
FK-10938,Customer_9938,,Boat Airdopes,43077,2,03-07-25,Returned,Hyd,N/A
FK-10939,Customer_9939,Books,Dune,,999,15-07-25,Canceled,,21
FK-10940,Customer_9940,Electronics,Samsung Galaxy M14,-65729,two,14-04-25,Canceled,Hyd,26
FK-10941,Customer_9941,Home & Kitchen,Pigeon Gas Stove,Rs. 69588,2,11-09-25,Shipped,Mumbai,6
fk-10942,Customer_9942,Clothing,Saree,43798,1,16-02-25,Canceled,Pune,17
FK-10943,Customer_9943,home & kitchen,Pigeon Gas Stove,27823,1,29-10-25,Canceled,Mumbai,19
FK-10944,Customer_9944,electronics,Boat Airdopes,32008,1,15-02-26,Shipped,Gurgaon,20%
FK-10945,Customer_9945,Electronics,Samsung Galaxy M14,58258,1,19-02-25,Returned,Kolkata,18
FK-10946,Customer_9946,beauty,Maybelline Lipstick,39430,3,11-04-26,returned,Hyd,2
FK-10947,Customer_9947,Electronics,Dell Mouse,42223,1,12-02-26,Shipped,Hyd,16
FK-10948,Customer_9948,HOME & KITCHEN,Bajaj Iron,36406,2,,Pending,Pune,25%
FK-10949,Customer_9949,Beauty,Nivea Lotion,Rs. 10316,1,16-08-25,Delivered,BLR,3
fk-10950,Customer_9950,Electronics,Samsung Galaxy M14,37762,1,19-02-26,Canceled,Chennai,4
FK-10951,Customer_9951,clothing,Jacket,21807,1,28-09-25,Returned,Hyd,2
FK-10952,Customer_9952,Home & Kitchen,Pigeon Gas Stove,₹20661,5,26-09-25,Shipped,Chennai,1
10953,Customer_9953,Home & Kitchen,Prestige Cooker,Rs. 31084,1,Jun 10 2025,Pending,BLR,28
FK-10954,Customer_9954,Books,Atomic Habits,₹26916,2,03-01-25,returned,Bengaluru,11
FK-10954,Customer_9954,Books,Atomic Habits,₹26916,2,03-01-25,returned,Bengaluru,11
FK-10955,Customer_9955,Books,Dune,-74632,2,26-06-25,delivered,,9
FK-10956,Customer_9956,Shoes,Nike Running Shoes,18027,3,06-01-26,delivered,BLR,2
FK-10957,Customer_9957,Books,Python Crash Course,55307,1,28-09-25,Delivered,Kolkata,3
FK-10958,Customer_9958,Beauty,Maybelline Lipstick,25112,2,03-12-25,returned,Pune,2
FK-10959,Customer_9959,Electronics,Samsung Galaxy M14,20349,1,07-06-25,returned,Gurgaon,21
